customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Cuentas_diarias,gasto_total_mensual
4194-FJARJ,0,Female,0,1,1,54,1,1,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),60.0,3273.95,2.0,60.6287037037037
4194-WHFCB,0,Female,0,1,1,59,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),96.65,5580.8,3.2216666666666667,94.58983050847458
4195-NZGTA,0,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,25.25,0.8416666666666667,25.25
4195-PNGZS,0,Male,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,1718.2,0.815,24.90144927536232
4195-SMMNX,1,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,33.2,0.6783333333333333,16.6
4198-VFOEA,0,Female,0,0,0,12,0,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,33.6,435.45,1.12,36.2875
4199-QHJNM,0,Male,1,1,0,67,1,1,Fiber optic,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),102.9,6989.7,3.43,104.32388059701492
4201-JMNGR,1,Female,1,0,0,1,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Electronic check,55.8,55.8,1.8599999999999999,55.8
4203-QGNZA,0,Female,0,0,1,28,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,535.35,0.675,19.119642857142857
4208-UFFGW,1,Male,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,85.15,1.4983333333333335,42.575
4210-QFJMF,1,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.15,317.25,2.6383333333333336,79.3125
4211-MMAZN,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,20.25,0.675,20.25
4213-HKBJO,0,Female,0,0,0,33,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.7,826.1,0.8566666666666667,25.033333333333335
4220-TINQT,0,Female,0,1,0,61,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,106.35,6751.35,3.545,110.67786885245903
4223-BKEOR,0,Female,0,0,1,21,1,0,DSL,1,0,1,0,0,1,One year,0,Mailed check,64.85,1336.8,2.1616666666666666,63.65714285714286
4223-WOZCM,0,Male,1,0,0,2,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,49.95,107.1,1.665,53.55
4226-KKDON,0,Male,0,0,0,8,1,0,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,66.65,520.95,2.2216666666666667,65.11875
4227-OJHAL,0,Female,0,1,1,68,1,1,DSL,1,1,1,0,1,0,One year,1,Credit card (automatic),73.0,5163.0,2.433333333333333,75.92647058823529
4228-ZGYUW,1,Male,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.05,368.1,3.0016666666666665,92.025
4229-CZMLL,1,Male,0,0,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,469.8,2.496666666666667,78.3
4231-LZUYM,0,Female,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.65,1887.0,0.855,26.208333333333332
4232-JGKIY,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.2,19.2,0.64,19.2
4234-XTNEA,0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.95,174.45,2.665,87.225
4236-UJPWO,0,Female,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.5,46.4,0.8166666666666667,23.2
4236-XPXAV,1,Female,0,1,1,5,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Mailed check,99.15,465.05,3.305,93.01
4237-CLSMM,0,Male,0,1,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,38.0,0.6666666666666666,19.0
4237-RLAQD,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,1.5283333333333333,45.85
4238-HFHSN,0,Male,1,1,0,61,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,82.15,4904.85,2.7383333333333337,80.40737704918034
4238-JSSWH,0,Female,1,1,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),102.05,3452.55,3.4016666666666664,98.64428571428572
4248-HCETZ,1,Male,1,1,0,30,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Mailed check,79.65,2365.15,2.6550000000000002,78.83833333333334
4248-QPAVC,1,Female,1,1,0,17,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),85.35,1463.45,2.8449999999999998,86.08529411764707
4250-FDVOU,1,Female,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,56.25,389.1,1.875,64.85000000000001
4250-WAROZ,0,Male,1,1,1,60,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,93.25,5774.55,3.1083333333333334,96.2425
4250-ZBWLV,1,Male,0,0,0,68,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Electronic check,108.45,7176.55,3.615,105.53750000000001
4254-QPEDE,0,Female,0,1,0,52,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),66.25,3330.1,2.2083333333333335,64.04038461538461
4255-DDUOU,1,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,20.5,0.6833333333333333,20.5
4256-ZWTZI,0,Female,0,0,1,5,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,51.0,286.8,1.7,57.36
4257-GAESD,0,Female,0,0,0,6,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),45.0,298.7,1.5,49.78333333333333
4273-MBHYA,0,Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,89.35,2.978333333333333,89.35
4274-DRSQT,0,Female,0,0,0,66,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),88.9,6000.1,2.9633333333333334,90.91060606060607
4274-OWWYO,1,Male,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.35,74.35,2.478333333333333,74.35
4277-BWBML,0,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.95,1322.85,0.6649999999999999,18.372916666666665
4277-PVRAN,1,Female,0,0,0,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),80.1,679.3,2.67,84.9125
4277-UDIEF,0,Male,0,1,1,24,1,1,DSL,1,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),81.0,1923.85,2.7,80.16041666666666
4280-DLSHD,0,Male,0,1,0,8,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,54.75,445.85,1.825,55.73125
4282-ACRXS,0,Male,1,1,0,38,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.85,955.75,0.8283333333333334,25.151315789473685
4282-MSACW,0,Male,0,0,0,68,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Credit card (automatic),117.2,8035.95,3.9066666666666667,118.17573529411764
4282-YMKNA,1,Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,706.6,2.4916666666666667,78.51111111111112
4283-FUTGF,1,Male,1,0,0,19,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,79.85,1471.75,2.6616666666666666,77.46052631578948
4283-IVYCI,0,Male,0,0,0,9,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Mailed check,64.95,547.8,2.165,60.86666666666666
4285-GYRQC,1,Female,0,1,0,7,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,86.25,587.1,2.875,83.87142857142858
4289-DTDKW,1,Male,0,1,0,40,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.3,4113.1,3.3766666666666665,102.82750000000001
4290-BSXUX,1,Male,0,1,0,3,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),79.65,251.75,2.6550000000000002,83.91666666666667
4291-HPAXL,0,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,19.85,0.6616666666666667,19.85
4291-HYEBC,0,Female,1,1,1,28,0,0,DSL,0,1,0,0,0,1,One year,1,Electronic check,39.1,1096.6,1.3033333333333335,39.16428571428571
4291-SHSBH,0,Male,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,521.35,2.3183333333333334,74.47857142857143
4291-TPNFG,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),82.3,5980.55,2.743333333333333,83.06319444444445
4291-YZODP,0,Female,0,0,1,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,96.8,0.6683333333333333,13.828571428571427
4293-ETKAP,0,Female,0,1,1,65,1,1,DSL,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),79.4,5071.9,2.646666666666667,78.02923076923076
4295-YURET,0,Female,1,1,1,56,1,0,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),72.6,4084.35,2.42,72.93482142857142
4298-OYIFC,0,Male,0,1,0,15,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.45,1539.8,3.4483333333333333,102.65333333333334
4299-OPXEJ,0,Female,0,0,0,56,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.55,1080.55,0.6516666666666667,19.295535714285712
4299-SIMNS,0,Male,0,0,0,9,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,81.15,784.45,2.705,87.16111111111111
4301-VVZKA,0,Male,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,1189.4,2.5133333333333336,74.3375
4302-ZYFEL,0,Male,0,1,1,69,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.55,1403.1,0.685,20.33478260869565
4304-TSPVK,0,Female,0,1,0,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.9,7843.55,3.83,115.34632352941176
4304-XUMGI,0,Male,1,1,1,50,1,1,DSL,1,1,1,0,0,1,Two year,1,Bank transfer (automatic),75.15,3822.45,2.5050000000000003,76.449
4307-KTUMW,1,Male,0,1,0,53,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Electronic check,93.9,5029.2,3.1300000000000003,94.89056603773585
4307-KWMXE,0,Male,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,35.75,389.8,1.1916666666666667,38.980000000000004
4310-KEDTB,0,Female,0,0,1,26,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,29.8,786.5,0.9933333333333334,30.25
4311-QTTAI,0,Female,0,0,0,16,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.35,295.55,0.645,18.471875
4312-GVYNH,0,Female,0,1,0,70,0,0,DSL,1,0,1,1,0,1,Two year,1,Bank transfer (automatic),49.85,3370.2,1.6616666666666666,48.145714285714284
4312-KFRXN,0,Male,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.4,1710.9,0.8466666666666666,23.762500000000003
4315-MURBD,1,Female,0,0,0,12,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),98.9,1120.95,3.296666666666667,93.41250000000001
4316-XCSLJ,0,Male,0,0,1,17,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.3,846.8,1.6766666666666665,49.811764705882354
4317-VTEOA,1,Male,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,50.75,50.75,1.6916666666666667,50.75
4318-RAJVY,0,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.8,198.25,0.66,19.825
4320-QMLLA,0,Male,0,0,0,7,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,54.85,370.4,1.8283333333333334,52.91428571428571
4322-RCYMT,1,Male,0,1,1,68,1,1,DSL,0,1,1,1,0,1,One year,1,Bank transfer (automatic),75.8,5293.95,2.5266666666666664,77.85220588235293
4323-ELYYB,0,Male,0,1,1,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,218.55,0.6666666666666666,16.81153846153846
4323-OHFOW,0,Female,1,1,0,70,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),105.55,7195.35,3.518333333333333,102.79071428571429
4323-SADQS,1,Male,0,1,1,7,0,0,DSL,1,0,0,1,0,0,Month-to-month,1,Electronic check,34.5,279.25,1.15,39.892857142857146
4324-AHJKS,0,Female,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Credit card (automatic),55.8,300.4,1.8599999999999999,60.08
4324-BZCKL,0,Female,0,1,1,10,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,55.55,551.3,1.8516666666666666,55.129999999999995
4325-NFSKC,1,Male,1,0,0,19,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,90.6,1660.0,3.02,87.36842105263158
4328-VUFWD,0,Female,0,0,0,39,1,0,DSL,0,0,0,1,0,1,One year,0,Electronic check,59.3,2209.15,1.9766666666666666,56.6448717948718
4329-YPDDQ,0,Male,0,0,0,20,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),108.2,2203.7,3.606666666666667,110.18499999999999
4332-MUOEZ,0,Male,1,1,1,20,1,0,Fiber optic,1,0,1,1,0,1,One year,0,Credit card (automatic),94.3,1818.3,3.143333333333333,90.91499999999999
4334-HOWRP,0,Male,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.95,4546.0,2.165,63.138888888888886
4335-BSMJS,0,Female,0,0,0,62,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.8,1563.95,0.86,25.225
4335-UPJSI,0,Female,0,0,1,24,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,498.1,0.6583333333333333,20.754166666666666
4338-EYCER,0,Male,0,1,0,21,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),54.6,1125.2,1.82,53.58095238095238
4342-HENTK,1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.65,142.35,2.355,71.175
4342-HFXWS,0,Female,0,1,1,48,1,0,DSL,1,0,1,1,1,0,One year,0,Bank transfer (automatic),69.7,3023.65,2.3233333333333333,62.99270833333333
4343-EJVQB,0,Male,0,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,74.35,533.6,2.478333333333333,76.22857142857143
4349-GFQHK,1,Male,0,0,0,1,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,54.35,54.35,1.8116666666666668,54.35
4350-ZTLPI,0,Female,0,1,0,53,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.95,5718.2,3.631666666666667,107.89056603773585
4351-QLCSU,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),55.0,55.0,1.8333333333333333,55.0
4353-HYOJD,0,Female,0,1,1,27,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.85,1336.15,1.6616666666666666,49.48703703703704
4355-CVPVS,0,Female,0,1,1,56,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Bank transfer (automatic),88.9,4968.0,2.9633333333333334,88.71428571428571
4355-HBJHH,1,Male,0,1,1,67,1,1,DSL,1,0,1,0,1,1,Two year,1,Electronic check,79.7,5293.4,2.6566666666666667,79.00597014925373
4359-INNWN,0,Female,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.05,337.9,0.6683333333333333,19.876470588235293
4360-PNRQB,0,Male,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.6,1395.05,2.52,77.50277777777778
4360-QRAVE,0,Male,1,0,0,37,0,0,DSL,0,1,1,0,0,0,Month-to-month,0,Electronic check,36.65,1315.0,1.2216666666666667,35.54054054054054
4361-BKAXE,1,Female,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),114.5,4527.45,3.816666666666667,110.42560975609756
4361-FEBGN,0,Male,0,0,0,48,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.15,982.95,0.6716666666666666,20.478125000000002
4361-JEIVL,1,Male,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.4,44.4,1.48,44.4
4365-MSDYN,0,Male,0,1,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.55,161.15,0.6516666666666667,20.14375
4366-CTOUZ,0,Female,0,0,0,50,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,100.2,5038.45,3.3400000000000003,100.76899999999999
4367-NHWMM,0,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.9,24.9,0.83,24.9
4367-NUYAO,0,Male,0,1,1,0,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.75,0.0,0.8583333333333333,0.0
4369-HTUIF,1,Male,1,0,0,6,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.15,503.6,2.8383333333333334,83.93333333333334
4369-NYSCF,0,Male,0,0,0,56,1,0,DSL,0,1,0,1,1,1,One year,1,Bank transfer (automatic),75.75,4284.65,2.525,76.51160714285713
4373-MAVJG,1,Female,0,1,1,14,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),90.9,1259.0,3.0300000000000002,89.92857142857143
4373-VVHQL,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.75,44.75,1.4916666666666667,44.75
4374-YMUSQ,0,Male,0,0,0,34,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),116.25,3899.05,3.875,114.6779411764706
4376-KFVRS,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.05,8468.2,3.8016666666666667,117.6138888888889
4377-VDHYI,0,Male,0,1,1,32,1,0,Fiber optic,1,1,0,0,0,1,One year,1,Electronic check,90.8,3023.85,3.0266666666666664,94.4953125
4378-BZYFP,0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.5,365.8,0.6833333333333333,21.51764705882353
4378-MYPGO,0,Male,0,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),105.25,7173.15,3.5083333333333333,105.4875
4381-MHQDC,0,Female,0,0,0,47,1,1,DSL,1,0,1,1,0,0,Two year,1,Mailed check,65.0,2879.9,2.1666666666666665,61.274468085106385
4385-GZQXV,1,Female,1,0,0,16,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.45,1511.2,3.1483333333333334,94.45
4385-ZKVNW,0,Male,0,1,1,44,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),54.9,2549.1,1.8299999999999998,57.934090909090905
4389-UEFCZ,0,Female,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Electronic check,105.5,7544.0,3.5166666666666666,104.77777777777777
4390-KYULV,1,Male,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.55,51.15,0.685,17.05
4391-LNRXK,0,Male,0,0,0,22,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),94.95,2142.8,3.165,97.4
4391-RESHN,1,Male,0,0,0,23,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Mailed check,104.05,2470.1,3.4683333333333333,107.39565217391304
4393-GEADV,0,Male,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.75,7842.3,3.825,112.03285714285714
4393-OBCRR,0,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,71.2,0.675,23.733333333333334
4393-RYCRE,0,Male,0,0,0,44,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,106.05,4510.8,3.5349999999999997,102.51818181818182
4395-PZMSN,0,Male,1,0,0,5,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,85.55,408.5,2.8516666666666666,81.7
4396-KLSEH,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.85,63.0,0.6616666666666667,15.75
4397-FRLTA,0,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.15,84.5,0.6716666666666666,21.125
4398-HSCJH,1,Female,0,0,0,3,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Electronic check,63.6,155.65,2.12,51.88333333333333
4402-FTBXC,0,Male,0,0,0,54,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Mailed check,89.8,4667.0,2.993333333333333,86.42592592592592
4403-BWPAY,0,Male,0,0,0,14,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),24.8,321.7,0.8266666666666667,22.978571428571428
4404-HIBDJ,1,Female,0,0,0,25,1,0,DSL,1,1,1,1,1,0,One year,0,Mailed check,74.3,1863.8,2.4766666666666666,74.55199999999999
4412-YLTKF,1,Female,1,0,0,27,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.05,2135.5,2.6016666666666666,79.0925925925926
4415-IJZTP,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,74.5,2.4833333333333334,74.5
4415-WNGVR,0,Female,1,1,0,12,1,0,DSL,1,0,1,1,1,1,One year,1,Electronic check,79.2,943.85,2.64,78.65416666666667
4418-LZMSV,0,Male,0,1,1,13,1,0,DSL,0,1,1,1,0,0,Month-to-month,0,Bank transfer (automatic),61.8,750.1,2.06,57.7
4419-UJMUS,0,Male,0,1,1,69,1,1,Fiber optic,0,0,0,1,1,1,Two year,1,Electronic check,99.35,6856.45,3.3116666666666665,99.36884057971014
4422-QVIJA,0,Female,0,0,1,35,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.15,1655.35,1.6716666666666666,47.29571428571428
4423-JWZJN,0,Male,0,1,1,64,1,1,Fiber optic,0,0,1,0,0,1,One year,0,Credit card (automatic),90.25,5629.15,3.0083333333333333,87.95546875
4423-YLHDV,1,Female,0,1,0,21,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),104.4,2200.25,3.48,104.77380952380952
4424-TKOPW,1,Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,196.75,3.128333333333333,98.375
4425-OWHWB,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),19.35,433.75,0.645,21.6875
4429-WYGFR,0,Male,0,0,0,26,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),49.15,1237.3,1.6383333333333332,47.58846153846154
4430-UZIPO,1,Male,0,0,0,3,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,36.85,108.7,1.2283333333333333,36.233333333333334
4430-YHXGG,0,Female,0,0,1,4,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.45,84.2,0.8483333333333333,21.05
4431-EDMIQ,0,Female,0,1,1,7,1,0,DSL,1,1,1,1,1,0,Month-to-month,1,Electronic check,75.7,554.05,2.5233333333333334,79.14999999999999
4432-ADRLB,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.65,74.9,1.4883333333333333,37.45
4433-JCGCG,1,Male,1,1,0,46,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.0,4680.05,3.3666666666666667,101.74021739130436
4439-JMPMT,1,Female,0,1,1,5,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,85.75,470.95,2.8583333333333334,94.19
4439-YRNVD,0,Female,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,36.25,374.0,1.2083333333333333,37.4
4441-NIHPT,1,Female,1,0,0,13,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.3,940.35,2.4766666666666666,72.33461538461539
4443-EMBNA,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1836.9,0.825,25.871830985915494
4445-KWOKW,0,Female,0,0,0,42,1,1,DSL,1,1,0,0,0,0,One year,1,Bank transfer (automatic),60.15,2421.6,2.005,57.65714285714286
4445-ZJNMU,0,Male,0,0,0,9,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.3,918.75,3.31,102.08333333333333
4446-BZKHU,1,Male,0,1,0,61,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.55,6281.45,3.518333333333333,102.97459016393442
4450-DLLMH,0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.3,157.75,2.3766666666666665,78.875
4450-MDZFX,0,Male,0,1,1,60,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.35,4453.3,2.478333333333333,74.22166666666666
4450-YOOHP,0,Female,0,0,0,39,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),50.65,1905.4,1.6883333333333332,48.85641025641026
4451-RWASJ,0,Male,0,1,1,15,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.5,239.75,0.65,15.983333333333333
4452-QIIEB,0,Male,0,0,0,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.9,278.4,1.4633333333333334,39.771428571428565
4452-ROHMO,0,Female,0,0,0,15,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,331.6,0.6533333333333334,22.10666666666667
4455-BFSPD,0,Female,0,1,0,61,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Bank transfer (automatic),101.15,6383.9,3.371666666666667,104.65409836065574
4456-RHSNB,0,Female,0,1,1,19,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),49.6,962.9,1.6533333333333333,50.67894736842105
4458-KVRBJ,0,Male,0,0,0,59,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.0,1510.5,0.8333333333333334,25.60169491525424
4459-BBGHE,0,Male,0,0,1,30,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.5,1307.8,1.4833333333333334,43.593333333333334
4462-CYWMH,0,Male,1,1,0,62,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.8,5629.55,2.993333333333333,90.7991935483871
